epoch,auc,categorical_accuracy,f1,f1_macro,f1_micro,f1_weighted,learning_rate,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1,val_f1_macro,val_f1_micro,val_f1_weighted,val_loss,val_precision,val_recall
39,0.9870990514755249,0.8903294801712036,"""[tf.Tensor(0.9108513, shape=(), dtype=float32), tf.Tensor(0.8290535, shape=(), dtype=float32), tf.Tensor(0.959605, shape=(), dtype=float32), tf.Tensor(0.8900041, shape=(), dtype=float32), tf.Tensor(0.8730158, shape=(), dtype=float32)]""",0.892505943775177,0.8903294205665588,0.8899607062339783,9.02499959920533e-05,0.3125292956829071,0.9124600887298584,0.8712629675865173,0.9892134666442871,0.8932384252548218,"""[tf.Tensor(0.9203539, shape=(), dtype=float32), tf.Tensor(0.79847896, shape=(), dtype=float32), tf.Tensor(0.98113203, shape=(), dtype=float32), tf.Tensor(0.87114334, shape=(), dtype=float32), tf.Tensor(0.8961937, shape=(), dtype=float32)]""",0.8934603929519653,0.893238365650177,0.890788197517395,0.28686922788619995,0.9050402045249939,0.88185054063797
40,0.988457977771759,0.8936851620674133,"""[tf.Tensor(0.9156146, shape=(), dtype=float32), tf.Tensor(0.8367865, shape=(), dtype=float32), tf.Tensor(0.96415764, shape=(), dtype=float32), tf.Tensor(0.8933838, shape=(), dtype=float32), tf.Tensor(0.8696285, shape=(), dtype=float32)]""",0.8959141969680786,0.8936851024627686,0.8933579921722412,9.02499959920533e-05,0.29527315497398376,0.9112454056739807,0.8738560080528259,0.9903057217597961,0.9010676145553589,"""[tf.Tensor(0.9262536, shape=(), dtype=float32), tf.Tensor(0.8096118, shape=(), dtype=float32), tf.Tensor(0.9791666, shape=(), dtype=float32), tf.Tensor(0.8847583, shape=(), dtype=float32), tf.Tensor(0.9075043, shape=(), dtype=float32)]""",0.9014589190483093,0.9010675549507141,0.8989856839179993,0.2616910934448242,0.912344753742218,0.8889679908752441
41,0.9866853952407837,0.8860585689544678,"""[tf.Tensor(0.9081224, shape=(), dtype=float32), tf.Tensor(0.8220679, shape=(), dtype=float32), tf.Tensor(0.9633601, shape=(), dtype=float32), tf.Tensor(0.8839172, shape=(), dtype=float32), tf.Tensor(0.86468875, shape=(), dtype=float32)]""",0.8884312510490417,0.886058509349823,0.8856435418128967,9.02499959920533e-05,0.3161986470222473,0.9061704874038696,0.8691275119781494,0.9869120717048645,0.88185054063797,"""[tf.Tensor(0.9196428, shape=(), dtype=float32), tf.Tensor(0.7439024, shape=(), dtype=float32), tf.Tensor(0.9691991, shape=(), dtype=float32), tf.Tensor(0.8581435, shape=(), dtype=float32), tf.Tensor(0.90476185, shape=(), dtype=float32)]""",0.8791298866271973,0.8818504810333252,0.8764262199401855,0.31842470169067383,0.8971344828605652,0.8690391182899475
42,0.9870886206626892,0.8915497064590454,"""[tf.Tensor(0.91666657, shape=(), dtype=float32), tf.Tensor(0.8308146, shape=(), dtype=float32), tf.Tensor(0.95698917, shape=(), dtype=float32), tf.Tensor(0.89334995, shape=(), dtype=float32), tf.Tensor(0.86959654, shape=(), dtype=float32)]""",0.8934833407402039,0.8915496468544006,0.8910918831825256,8.573749801144004e-05,0.3095683157444,0.9091487526893616,0.8715680241584778,0.9917492270469666,0.9024910926818848,"""[tf.Tensor(0.9335393, shape=(), dtype=float32), tf.Tensor(0.7977099, shape=(), dtype=float32), tf.Tensor(0.9711934, shape=(), dtype=float32), tf.Tensor(0.8917909, shape=(), dtype=float32), tf.Tensor(0.91410047, shape=(), dtype=float32)]""",0.9016668200492859,0.90249103307724,0.8993881940841675,0.25322800874710083,0.915874183177948,0.891103208065033
43,0.9878436326980591,0.8854484558105469,"""[tf.Tensor(0.90879035, shape=(), dtype=float32), tf.Tensor(0.8198529, shape=(), dtype=float32), tf.Tensor(0.9535714, shape=(), dtype=float32), tf.Tensor(0.88832265, shape=(), dtype=float32), tf.Tensor(0.86683506, shape=(), dtype=float32)]""",0.8874744176864624,0.8854483962059021,0.8849007487297058,8.573749801144004e-05,0.30196431279182434,0.9050793647766113,0.8697376251220703,0.991308867931366,0.8982206583023071,"""[tf.Tensor(0.9317147, shape=(), dtype=float32), tf.Tensor(0.8104089, shape=(), dtype=float32), tf.Tensor(0.9713114, shape=(), dtype=float32), tf.Tensor(0.8733945, shape=(), dtype=float32), tf.Tensor(0.9034482, shape=(), dtype=float32)]""",0.8980555534362793,0.8982205986976624,0.8961749076843262,0.2588030993938446,0.9098901152610779,0.8839857578277588
44,0.9877703189849854,0.8892617225646973,"""[tf.Tensor(0.91005284, shape=(), dtype=float32), tf.Tensor(0.828928, shape=(), dtype=float32), tf.Tensor(0.96326154, shape=(), dtype=float32), tf.Tensor(0.88710356, shape=(), dtype=float32), tf.Tensor(0.8680882, shape=(), dtype=float32)]""",0.8914868235588074,0.8892616629600525,0.8888164162635803,8.573749801144004e-05,0.3027805685997009,0.9066221714019775,0.8708053827285767,0.9910781979560852,0.9024910926818848,"""[tf.Tensor(0.9465408, shape=(), dtype=float32), tf.Tensor(0.7940074, shape=(), dtype=float32), tf.Tensor(0.98326355, shape=(), dtype=float32), tf.Tensor(0.88482624, shape=(), dtype=float32), tf.Tensor(0.904065, shape=(), dtype=float32)]""",0.9025405645370483,0.90249103307724,0.9002443552017212,0.2616439759731293,0.9112727046012878,0.8918149471282959
45,0.988168478012085,0.8996339440345764,"""[tf.Tensor(0.91453266, shape=(), dtype=float32), tf.Tensor(0.8458149, shape=(), dtype=float32), tf.Tensor(0.9629959, shape=(), dtype=float32), tf.Tensor(0.9051033, shape=(), dtype=float32), tf.Tensor(0.8803758, shape=(), dtype=float32)]""",0.9017645120620728,0.8996338844299316,0.8992037177085876,8.573749801144004e-05,0.2964610159397125,0.9153919816017151,0.8762965202331543,0.9911510348320007,0.9010676145553589,"""[tf.Tensor(0.9185184, shape=(), dtype=float32), tf.Tensor(0.82006913, shape=(), dtype=float32), tf.Tensor(0.98333323, shape=(), dtype=float32), tf.Tensor(0.90079355, shape=(), dtype=float32), tf.Tensor(0.8935427, shape=(), dtype=float32)]""",0.9032514691352844,0.9010675549507141,0.9000943899154663,0.25442683696746826,0.9147230386734009,0.8932384252548218
46,0.9884336590766907,0.8939902186393738,"""[tf.Tensor(0.9144758, shape=(), dtype=float32), tf.Tensor(0.83381915, shape=(), dtype=float32), tf.Tensor(0.9581269, shape=(), dtype=float32), tf.Tensor(0.8926315, shape=(), dtype=float32), tf.Tensor(0.88109857, shape=(), dtype=float32)]""",0.8960304260253906,0.893990159034729,0.8937233686447144,8.145062020048499e-05,0.294147253036499,0.913250744342804,0.876754105091095,0.9888781905174255,0.8889679908752441,"""[tf.Tensor(0.9371257, shape=(), dtype=float32), tf.Tensor(0.8022387, shape=(), dtype=float32), tf.Tensor(0.9733059, shape=(), dtype=float32), tf.Tensor(0.85563374, shape=(), dtype=float32), tf.Tensor(0.8747731, shape=(), dtype=float32)]""",0.8886154294013977,0.8889679312705994,0.8867841958999634,0.29063349962234497,0.9001457691192627,0.8790035843849182
47,0.989013135433197,0.8900244235992432,"""[tf.Tensor(0.90672874, shape=(), dtype=float32), tf.Tensor(0.8299669, shape=(), dtype=float32), tf.Tensor(0.9533213, shape=(), dtype=float32), tf.Tensor(0.89941317, shape=(), dtype=float32), tf.Tensor(0.8719798, shape=(), dtype=float32)]""",0.8922820091247559,0.8900243639945984,0.889617919921875,8.145062020048499e-05,0.28630951046943665,0.9067234992980957,0.8762965202331543,0.9797839522361755,0.8555160164833069,"""[tf.Tensor(0.939577, shape=(), dtype=float32), tf.Tensor(0.6952789, shape=(), dtype=float32), tf.Tensor(0.9550321, shape=(), dtype=float32), tf.Tensor(0.7823343, shape=(), dtype=float32), tf.Tensor(0.88812387, shape=(), dtype=float32)]""",0.8520692586898804,0.8555159568786621,0.8511117696762085,0.3950009047985077,0.8625454306602478,0.8441281318664551
48,0.9886881709098816,0.8913971781730652,"""[tf.Tensor(0.9138676, shape=(), dtype=float32), tf.Tensor(0.8249541, shape=(), dtype=float32), tf.Tensor(0.95788527, shape=(), dtype=float32), tf.Tensor(0.88888884, shape=(), dtype=float32), tf.Tensor(0.88100356, shape=(), dtype=float32)]""",0.8933199048042297,0.8913971185684204,0.8909615278244019,8.145062020048499e-05,0.2905541956424713,0.909119725227356,0.8758389353752136,0.9895016551017761,0.8967971801757812,"""[tf.Tensor(0.9185184, shape=(), dtype=float32), tf.Tensor(0.82332146, shape=(), dtype=float32), tf.Tensor(0.97071123, shape=(), dtype=float32), tf.Tensor(0.8918406, shape=(), dtype=float32), tf.Tensor(0.88652474, shape=(), dtype=float32)]""",0.8981832265853882,0.8967971205711365,0.8955637216567993,0.27486640214920044,0.9076363444328308,0.8882562518119812
